"TE07101-29","27","Laboratório de Sistemas Digitais","3","30","13034","0","9.00","10.00",,"9.50","AM","2011-05-18","Técnico em Eletrônica","157/2006-CEE","4","027.0804.02"
"TT07101-01","16","Redes de Computadores","3","60","13042","0","8.00","9.70",,"8.85","AM","2010-01-10","Técnico em Telecomunicações","191/2005-CEE","4","016.0804.01"
"TT07101-01","13","Telefonia","3","40","13043","0","10.00","7.00",,"8.50","AM","2010-01-10","Técnico em Telecomunicações","191/2005-CEE","4","013.0804.01"
"TT07101-01","15","Princípios de Telecomunicações","3","60","13044","0","8.00","10.00",,"9.00","AM","2010-01-10","Técnico em Telecomunicações","191/2005-CEE","4","015.0804.01"
"TT07101-02","16","Redes de Computadores","3","60","13045","0","8.30","9.30",,"8.80","AM","2011-11-14","Técnico em Telecomunicações","191/2005-CEE","4","016.0804.01"
"TT07101-02","13","Telefonia","3","40","13046","0","10.00","4.70",,"7.35","AM","2011-11-14","Técnico em Telecomunicações","191/2005-CEE","4","013.0804.01"
"TT07101-02","15","Princípios de Telecomunicações","3","60","13047","0","4.50","9.50",,"7.00","AM","2011-11-14","Técnico em Telecomunicações","191/2005-CEE","4","015.0804.01"
"TT07101-10","16","Redes de Computadores","3","60","13057","3","6.00","10.00",,"8.00","AM","2010-03-31","Técnico em Telecomunicações","191/2005-CEE","4","016.0804.01"
"TT07101-10","13","Telefonia","3","40","13058","0","9.00","3.30","9.00","7.58","AP","2010-03-31","Técnico em Telecomunicações","191/2005-CEE","4","013.0804.01"
"TT07101-10","15","Princípios de Telecomunicações","3","60","13059","6","7.50","9.00",,"8.25","AM","2010-03-31","Técnico em Telecomunicações","191/2005-CEE","4","015.0804.01"
"TT07101-14","16","Redes de Computadores","3","60","13060","3","9.00","9.70",,"9.35","AM","2010-01-15","Técnico em Telecomunicações","191/2005-CEE","4","016.0804.01"
"TT07101-14","13","Telefonia","3","40","13061","3","9.60","7.80",,"8.70","AM","2010-01-15","Técnico em Telecomunicações","191/2005-CEE","4","013.0804.01"
"TT07101-14","15","Princípios de Telecomunicações","3","60","13062","0","6.00","10.00",,"8.00","AM","2010-01-15","Técnico em Telecomunicações","191/2005-CEE","4","015.0804.01"
"TT06103-04","16","Redes de Computadores","3","60","13074","0","7.00","9.30",,"8.15","AM","2010-01-15","Técnico em Telecomunicações","191/2005-CEE","4","016.0804.01"
"TT06103-04","13","Telefonia","3","40","13075","3","6.00","5.60","8.40","7.10","AP","2010-01-15","Técnico em Telecomunicações","191/2005-CEE","4","013.0804.01"
"TT06103-04","15","Princípios de Telecomunicações","3","60","13076","0","8.50","10.00",,"9.25","AM","2010-01-15","Técnico em Telecomunicações","191/2005-CEE","4","015.0804.01"
"TE06102-30","16","Redes de Computadores","3","60","13083","3","7.00","0.00","9.00","6.25","AP","2010-09-30","Técnico em Eletrônica","157/2006-CEE","4","016.0804.01"
"TE06103-30","16","Redes de Computadores","3","60","13085","0","7.70","9.50",,"8.60","AM","2009-01-05","Técnico em Eletrônica","157/2006-CEE","4","016.0804.01"
"TE06103-32","16","Redes de Computadores","3","60","13086","0","6.00","0.00","7.00","5.00","AP","2009-09-18","Técnico em Eletrônica","157/2006-CEE","4","016.0804.01"
"TE06102-30","28","Eletrônica de Potência","3","40","13087","0","8.00","8.00",,"8.00","AM","2010-09-30","Técnico em Eletrônica","157/2006-CEE","4","028.0804.01"
"TE06103-30","28","Eletrônica de Potência","3","40","13089","0","8.00","8.00",,"8.00","AM","2009-01-05","Técnico em Eletrônica","157/2006-CEE","4","028.0804.01"
"TE06103-32","28","Eletrônica de Potência","3","40","13090","9","7.00","7.10",,"7.05","AM","2009-09-18","Técnico em Eletrônica","157/2006-CEE","4","028.0804.01"
"TE06103-02","28","Eletrônica de Potência","3","40","13091","9","6.00","0.00","7.00","5.00","AP","2009-10-10","Técnico em Eletrônica","157/2006-CEE","4","028.0804.01"
"TE06103-02","16","Redes de Computadores","3","60","13092","18","0.00","0.00",,"0.00","RF","2009-10-10","Técnico em Eletrônica","157/2006-CEE","4","016.0804.01"
"TE06103-03","28","Eletrônica de Potência","3","40","13093","9","7.00","7.00",,"7.00","AM","2009-11-20","Técnico em Eletrônica","157/2006-CEE","4","028.0804.01"
"TE06103-03","16","Redes de Computadores","3","60","13094","3","5.60","8.40",,"7.00","AM","2009-11-20","Técnico em Eletrônica","157/2006-CEE","4","016.0804.01"
"TE06103-27","28","Eletrônica de Potência","3","40","13097","9","8.00","10.00",,"9.00","AM","2010-06-08","Técnico em Eletrônica","157/2006-CEE","4","028.0804.01"
"TE06103-27","16","Redes de Computadores","3","60","13098","3","6.20","8.30",,"7.25","AM","2010-06-08","Técnico em Eletrônica","157/2006-CEE","4","016.0804.01"
"TE06103-18","28","Eletrônica de Potência","3","40","13101","6","9.50","7.00",,"8.25","AM","2009-06-27","Técnico em Eletrônica","157/2006-CEE","4","028.0804.01"
"TE06103-18","16","Redes de Computadores","3","60","13102","3","8.10","9.10",,"8.60","AM","2009-06-27","Técnico em Eletrônica","157/2006-CEE","4","016.0804.01"
"TE06103-19","28","Eletrônica de Potência","3","40","13103","9","6.00","7.00","8.50","7.50","AP","2010-04-09","Técnico em Eletrônica","157/2006-CEE","4","028.0804.01"
"TE06103-19","16","Redes de Computadores","3","60","13104","3","5.50","9.50",,"7.50","AM","2010-04-09","Técnico em Eletrônica","157/2006-CEE","4","016.0804.01"
"TE06103-22","28","Eletrônica de Potência","3","40","13107","9","9.00","9.00",,"9.00","AM","2011-07-05","Técnico em Eletrônica","157/2006-CEE","4","028.0804.01"
"TE06103-22","16","Redes de Computadores","3","60","13108","9","9.30","9.30",,"9.30","AM","2011-07-05","Técnico em Eletrônica","157/2006-CEE","4","016.0804.01"
"TE06103-23","28","Eletrônica de Potência","3","40","13109","9","10.00","10.00",,"10.00","AM","2010-06-08","Técnico em Eletrônica","157/2006-CEE","4","028.0804.01"
"TE06103-23","16","Redes de Computadores","3","60","13110","3","3.50","9.10","7.70","7.00","AP","2010-06-08","Técnico em Eletrônica","157/2006-CEE","4","016.0804.01"
"TE06103-02","30","Microcontroladores","4","60","13111","12","0.00","6.00","7.00","5.00","AP","2009-10-10","Técnico em Eletrônica","157/2006-CEE","4","030.0804.01"
"TE06103-02","29","Automação Industrial","4","60","13112","6","4.00","10.00",,"7.00","AM","2009-10-10","Técnico em Eletrônica","157/2006-CEE","4","029.0804.01"
"TE06103-02","17","Sociologia do Trabalho","4","40","13113","6","9.00","9.50",,"9.25","AM","2009-10-10","Técnico em Eletrônica","157/2006-CEE","4","017.0804.01"
"TE06103-03","30","Microcontroladores","4","60","13114","12","6.00","8.50",,"7.25","AM","2009-11-20","Técnico em Eletrônica","157/2006-CEE","4","030.0804.01"
"TE06103-03","29","Automação Industrial","4","60","13115","6","6.00","8.00",,"7.00","AM","2009-11-20","Técnico em Eletrônica","157/2006-CEE","4","029.0804.01"
"TE06103-03","17","Sociologia do Trabalho","4","40","13116","6","7.00","9.00",,"8.00","AM","2009-11-20","Técnico em Eletrônica","157/2006-CEE","4","017.0804.01"
"TE06103-27","30","Microcontroladores","4","60","13120","12","9.50","10.00",,"9.75","AM","2010-06-08","Técnico em Eletrônica","157/2006-CEE","4","030.0804.01"
"TE06103-27","29","Automação Industrial","4","60","13121","3","7.00","7.00",,"7.00","AM","2010-06-08","Técnico em Eletrônica","157/2006-CEE","4","029.0804.01"
"TE06103-27","17","Sociologia do Trabalho","4","40","13122","0","10.00","9.00",,"9.50","AM","2010-06-08","Técnico em Eletrônica","157/2006-CEE","4","017.0804.01"
"TE06103-18","30","Microcontroladores","4","60","13126","0","8.50","10.00",,"9.25","AM","2009-06-27","Técnico em Eletrônica","157/2006-CEE","4","030.0804.01"
"TE06103-18","29","Automação Industrial","4","60","13127","0","6.00","8.00",,"7.00","AM","2009-06-27","Técnico em Eletrônica","157/2006-CEE","4","029.0804.01"
"TE06103-18","17","Sociologia do Trabalho","4","40","13128","0","10.00","10.00",,"10.00","AM","2009-06-27","Técnico em Eletrônica","157/2006-CEE","4","017.0804.01"
"TE06103-19","30","Microcontroladores","4","60","13129","6","7.50","6.50",,"7.00","AM","2010-04-09","Técnico em Eletrônica","157/2006-CEE","4","030.0804.01"
"TE06103-19","29","Automação Industrial","4","60","13130","6","4.00","7.00","7.00","6.25","AP","2010-04-09","Técnico em Eletrônica","157/2006-CEE","4","029.0804.01"
"TE06103-19","17","Sociologia do Trabalho","4","40","13131","9","7.00","9.00",,"8.00","AM","2010-04-09","Técnico em Eletrônica","157/2006-CEE","4","017.0804.01"
"TE06103-22","30","Microcontroladores","4","60","13135","12","7.00","7.00",,"7.00","AM","2011-07-05","Técnico em Eletrônica","157/2006-CEE","4","030.0804.01"
"TE06103-22","29","Automação Industrial","4","60","13136","6","3.00","5.00","9.00","6.50","AP","2011-07-05","Técnico em Eletrônica","157/2006-CEE","4","029.0804.01"
"TE06103-22","17","Sociologia do Trabalho","4","40","13137","9","8.00","8.50",,"8.25","AM","2011-07-05","Técnico em Eletrônica","157/2006-CEE","4","017.0804.01"
"TE06103-23","30","Microcontroladores","4","60","13138","12","8.00","9.50",,"8.75","AM","2010-06-08","Técnico em Eletrônica","157/2006-CEE","4","030.0804.01"
"TE06103-23","29","Automação Industrial","4","60","13139","6","8.00","7.00",,"7.50","AM","2010-06-08","Técnico em Eletrônica","157/2006-CEE","4","029.0804.01"
"TE06103-23","17","Sociologia do Trabalho","4","40","13140","6","10.00","7.00",,"8.50","AM","2010-06-08","Técnico em Eletrônica","157/2006-CEE","4","017.0804.01"
"TE06103-32","30","Microcontroladores","4","60","13142","9","6.50","7.50",,"7.00","AM","2009-09-18","Técnico em Eletrônica","157/2006-CEE","4","030.0804.01"
"TE06103-32","29","Automação Industrial","4","60","13143","3","4.00","6.00","7.00","6.00","AP","2009-09-18","Técnico em Eletrônica","157/2006-CEE","4","029.0804.01"
"TE06103-32","17","Sociologia do Trabalho","4","40","13144","3","10.00","8.00",,"9.00","AM","2009-09-18","Técnico em Eletrônica","157/2006-CEE","4","017.0804.01"
"TT06103-04","17","Sociologia do Trabalho","4","40","13145","0","10.00","8.50",,"9.25","AM","2010-01-15","Técnico em Telecomunicações","191/2005-CEE","4","017.0804.01"
"TE06103-30","30","Microcontroladores","4","60","13148","9","5.50","2.00","8.50","6.13","AP","2009-01-05","Técnico em Eletrônica","157/2006-CEE","4","030.0804.01"
"TE06103-30","29","Automação Industrial","4","60","13149","3","8.00","7.00",,"7.50","AM","2009-01-05","Técnico em Eletrônica","157/2006-CEE","4","029.0804.01"
"TE06103-30","17","Sociologia do Trabalho","4","40","13150","0","10.00","8.00",,"9.00","AM","2009-01-05","Técnico em Eletrônica","157/2006-CEE","4","017.0804.01"
"TE06102-30","30","Microcontroladores","4","60","13154","12","7.00","9.00",,"8.00","AM","2010-09-30","Técnico em Eletrônica","157/2006-CEE","4","030.0804.01"
"TE06102-30","29","Automação Industrial","4","60","13155","3","4.00","7.00","7.50","6.50","AP","2010-09-30","Técnico em Eletrônica","157/2006-CEE","4","029.0804.01"
"TE06102-30","17","Sociologia do Trabalho","4","40","13156","9","10.00","0.00","9.00","7.00","AP","2010-09-30","Técnico em Eletrônica","157/2006-CEE","4","017.0804.01"
"TM06103-02","28","Eletrônica de Potência","3","40","13157","9","7.00","8.25",,"7.63","AM","2009-12-15","Técnico em Mecatrônica","215/2008-CEE","5","028.0804.02"
"TM06103-02","37","Pneumática e Hidráulica","4","40","13158","2","9.00","10.00",,"9.50","AM","2009-12-15","Técnico em Mecatrônica","215/2008-CEE","5","037.0804.01"
"TM06103-02","17","Sociologia do Trabalho","2","40","13159","9","9.00","0.00","8.00","6.25","AP","2009-12-15","Técnico em Mecatrônica","215/2008-CEE","5","017.0804.01"
"TM06103-02","29","Automação Industrial","4","60","13160","3","6.00","8.00",,"7.00","AM","2009-12-15","Técnico em Mecatrônica","215/2008-CEE","5","029.0804.01"
"TM06103-02","30","Microcontroladores","4","60","13161","12","7.20","7.50",,"7.35","AM","2009-12-15","Técnico em Mecatrônica","215/2008-CEE","5","030.0804.01"
"TM06103-11","28","Eletrônica de Potência","3","40","13172","9","9.00","7.00",,"8.00","AM","2009-03-18","Técnico em Mecatrônica","215/2008-CEE","5","028.0804.02"
"TM06103-11","37","Pneumática e Hidráulica","4","40","13173","1","10.00","10.00",,"10.00","AM","2009-03-18","Técnico em Mecatrônica","215/2008-CEE","5","037.0804.01"
"TM06103-11","17","Sociologia do Trabalho","2","40","13174","3","10.00","7.50",,"8.75","AM","2009-03-18","Técnico em Mecatrônica","215/2008-CEE","5","017.0804.01"
"TM06103-11","29","Automação Industrial","4","60","13175","3","5.00","9.00",,"7.00","AM","2009-03-18","Técnico em Mecatrônica","215/2008-CEE","5","029.0804.01"
"TM06103-11","30","Microcontroladores","4","60","13176","9","5.50","4.00","7.00","5.88","AP","2009-03-18","Técnico em Mecatrônica","215/2008-CEE","5","030.0804.01"
"TM06103-18","28","Eletrônica de Potência","3","40","13182","6","10.00","9.50",,"9.75","AM","2010-04-20","Técnico em Mecatrônica","215/2008-CEE","5","028.0804.02"
"TM06103-18","37","Pneumática e Hidráulica","4","40","13183","0","10.00","10.00",,"10.00","AM","2010-04-20","Técnico em Mecatrônica","215/2008-CEE","5","037.0804.01"
"TM06103-18","17","Sociologia do Trabalho","2","40","13184","3","10.00","9.00",,"9.50","AM","2010-04-20","Técnico em Mecatrônica","215/2008-CEE","5","017.0804.01"
"TM06103-18","29","Automação Industrial","4","60","13185","0","6.00","8.00",,"7.00","AM","2010-04-20","Técnico em Mecatrônica","215/2008-CEE","5","029.0804.01"
"TM06103-18","30","Microcontroladores","4","60","13186","9","8.50","10.00",,"9.25","AM","2010-04-20","Técnico em Mecatrônica","215/2008-CEE","5","030.0804.01"
"TE06202-07","28","Eletrônica de Potência","3","40","13194","9","7.00","1.00","9.50","6.75","AP","2011-12-05","Técnico em Eletrônica","157/2006-CEE","4","028.0804.02"
"TE06202-07","29","Automação Industrial","4","60","13195","3","5.00","9.00",,"7.00","AM","2011-12-05","Técnico em Eletrônica","157/2006-CEE","4","029.0804.01"
"TE06202-07","30","Microcontroladores","4","60","13196","12","8.00","8.00",,"8.00","AM","2011-12-05","Técnico em Eletrônica","157/2006-CEE","4","030.0804.01"
"TE06202-10","28","Eletrônica de Potência","3","40","13197","6","5.00","4.40","7.00","5.85","AP","2011-08-23","Técnico em Eletrônica","157/2006-CEE","4","028.0804.02"
"TE06202-10","29","Automação Industrial","4","60","13198","3","0.00","7.00","8.00","5.75","AP","2011-08-23","Técnico em Eletrônica","157/2006-CEE","4","029.0804.01"
"TE06202-10","30","Microcontroladores","4","60","13199","6","8.50","8.50",,"8.50","AM","2011-08-23","Técnico em Eletrônica","157/2006-CEE","4","030.0804.01"
"TE06202-12","28","Eletrônica de Potência","3","40","13200","40","0.00","0.00",,"0.00","RC","2012-01-09","Técnico em Eletrônica","157/2006-CEE","4","028.0804.02"
"TE06202-12","29","Automação Industrial","4","60","13201","3","4.00","6.00","7.00","6.00","AP","2012-01-09","Técnico em Eletrônica","157/2006-CEE","4","029.0804.01"
"TE06202-12","30","Microcontroladores","4","60","13202","12","7.50","4.50","5.00","5.50","RC","2012-01-09","Técnico em Eletrônica","157/2006-CEE","4","030.0804.01"
"TM06202-05","28","Eletrônica de Potência","3","40","13210","33","0.00","0.00",,"0.00","RF","2011-04-09","Técnico em Mecatrônica","215/2008-CEE","5","028.0804.02"
"TM06202-05","37","Pneumática e Hidráulica","4","40","13211","1","9.00","10.00",,"9.50","AM","2011-04-09","Técnico em Mecatrônica","215/2008-CEE","5","037.0804.01"
"TM06202-05","29","Automação Industrial","4","60","13212","6","0.00","6.00","7.00","5.00","AP","2011-04-09","Técnico em Mecatrônica","215/2008-CEE","5","029.0804.01"
"TM06202-05","30","Microcontroladores","4","60","13213","15","4.50","4.50","6.00","5.25","RC","2011-04-09","Técnico em Mecatrônica","215/2008-CEE","5","030.0804.01"
"TE06103-29","29","Automação Industrial","4","60","13215","3","6.00","7.50","7.00","6.88","AP","2008-09-11","Técnico em Eletrônica","157/2006-CEE","4","029.0804.01"
"TE06103-29","28","Eletrônica de Potência","3","40","13216","9","6.00","0.00","8.50","5.75","AP","2008-09-11","Técnico em Eletrônica","157/2006-CEE","4","028.0804.01"
"TE06103-29","30","Microcontroladores","4","60","13217","12","7.00","8.00",,"7.50","AM","2008-09-11","Técnico em Eletrônica","157/2006-CEE","4","030.0804.01"
"TM07102-56","25","Eletromagnetismo e Medidas Elétricas","2","40","13220","0","10.00","10.00",,"10.00","EA","2011-02-09","Técnico em Mecatrônica","215/2008-CEE","5","025.0804.01"
"TM07102-56","10","Eletrônica Digital","2","40","13221","0","7.65","7.65",,"7.65","EA","2011-02-09","Técnico em Mecatrônica","215/2008-CEE","5","010.0804.01"
"TM06102-03","40","Conceitos Mecânicos","4","40","13222","0","9.25","6.25",,"7.75","AM","2008-09-26","Técnico em Mecatrônica","215/2008-CEE","5","040.0804.01"
"TM06102-03","39","Máquinas Elétricas","4","60","13223","3","7.50","8.50",,"8.00","AM","2008-09-26","Técnico em Mecatrônica","215/2008-CEE","5","039.0804.01"
"TM06102-03","43","Introdução à Robótica","5","40","13224","3","9.50","7.00",,"8.25","AM","2008-09-26","Técnico em Mecatrônica","215/2008-CEE","5","043.0804.01"
"TM06102-08","40","Conceitos Mecânicos","4","40","13225","3","10.00","10.00",,"10.00","AM","2008-09-26","Técnico em Mecatrônica","215/2008-CEE","5","040.0804.01"
"TM06102-08","39","Máquinas Elétricas","4","60","13226","6","9.50","10.00",,"9.75","AM","2008-09-26","Técnico em Mecatrônica","215/2008-CEE","5","039.0804.01"
"TM06102-08","43","Introdução à Robótica","5","40","13227","6","7.00","10.00",,"8.50","AM","2008-09-26","Técnico em Mecatrônica","215/2008-CEE","5","043.0804.01"
"TM06201-06","40","Conceitos Mecânicos","4","40","13240","0","7.50","6.50",,"7.00","AM","2008-09-26","Técnico em Mecatrônica","215/2008-CEE","5","040.0804.01"
"TM06201-06","39","Máquinas Elétricas","4","60","13241","3","4.50","6.50","7.50","6.50","AP","2008-09-26","Técnico em Mecatrônica","215/2008-CEE","5","039.0804.01"
"TM06201-06","43","Introdução à Robótica","5","40","13242","9","5.50","7.00","7.00","6.63","AP","2008-09-26","Técnico em Mecatrônica","215/2008-CEE","5","043.0804.01"
"TM06201-09","40","Conceitos Mecânicos","4","40","13243","0","10.00","6.50",,"8.25","AM","2008-09-26","Técnico em Mecatrônica","215/2008-CEE","5","040.0804.01"
"TM06201-09","39","Máquinas Elétricas","4","60","13244","3","7.50","7.00",,"7.25","AM","2008-09-26","Técnico em Mecatrônica","215/2008-CEE","5","039.0804.01"
"TM06201-09","43","Introdução à Robótica","5","40","13245","9","8.50","5.50",,"7.00","AM","2008-09-26","Técnico em Mecatrônica","215/2008-CEE","5","043.0804.01"
"TM06102-19","40","Conceitos Mecânicos","4","40","13249","3","6.25","7.75",,"7.00","AM","2008-10-17","Técnico em Mecatrônica","215/2008-CEE","5","040.0804.01"
"TM06102-19","39","Máquinas Elétricas","4","60","13250","9","5.50","5.50","10.00","7.75","AP","2008-10-17","Técnico em Mecatrônica","215/2008-CEE","5","039.0804.01"
"TM06102-19","43","Introdução à Robótica","5","40","13251","9","9.00","8.00",,"8.50","AM","2008-10-17","Técnico em Mecatrônica","215/2008-CEE","5","043.0804.01"
"TE07102-03","8","Circuitos Elétricos","2","60","13258","6","5.00","7.50","7.50","6.88","AP","2011-05-17","Técnico em Eletrônica","157/2006-CEE","4","008.0804.01"
"TE07102-03","10","Eletrônica Digital","2","40","13259","6","10.00","7.00",,"8.50","AM","2011-05-17","Técnico em Eletrônica","157/2006-CEE","4","010.0804.02"
"TE07102-03","25","Eletromagnetismo e Medidas Elétricas","2","40","13260","0","4.50","5.50","9.00","7.00","AP","2011-05-17","Técnico em Eletrônica","157/2006-CEE","4","025.0804.02"
"TE07102-06","8","Circuitos Elétricos","2","60","13264","0","7.00","8.00",,"7.50","AM","2011-07-12","Técnico em Eletrônica","157/2006-CEE","4","008.0804.01"
"TE07102-06","10","Eletrônica Digital","2","40","13265","0","8.00","6.00",,"7.00","AM","2011-07-12","Técnico em Eletrônica","157/2006-CEE","4","010.0804.02"
"TE07102-06","25","Eletromagnetismo e Medidas Elétricas","2","40","13266","0","8.50","7.00",,"7.75","AM","2011-07-12","Técnico em Eletrônica","157/2006-CEE","4","025.0804.02"
"TE07102-07","8","Circuitos Elétricos","2","60","13267","12","8.00","6.50",,"7.25","AM","2011-10-17","Técnico em Eletrônica","157/2006-CEE","4","008.0804.01"
"TE07102-07","10","Eletrônica Digital","2","40","13268","3","6.50","5.50","9.00","7.50","AP","2011-10-17","Técnico em Eletrônica","157/2006-CEE","4","010.0804.02"
"TE07102-07","25","Eletromagnetismo e Medidas Elétricas","2","40","13269","0","4.00","3.50","7.25","5.50","AP","2011-10-17","Técnico em Eletrônica","157/2006-CEE","4","025.0804.02"
"TE07102-09","8","Circuitos Elétricos","2","60","13270","6","7.00","9.00",,"8.00","AM","2010-08-04","Técnico em Eletrônica","157/2006-CEE","4","008.0804.01"
"TE07102-09","10","Eletrônica Digital","2","40","13271","6","9.00","6.50",,"7.75","AM","2010-08-04","Técnico em Eletrônica","157/2006-CEE","4","010.0804.02"
"TE07102-09","25","Eletromagnetismo e Medidas Elétricas","2","40","13272","0","10.00","4.00",,"7.00","AM","2010-08-04","Técnico em Eletrônica","157/2006-CEE","4","025.0804.02"
"TE07102-17","8","Circuitos Elétricos","2","60","13282","6","9.00","6.50",,"7.75","AM","2009-07-24","Técnico em Eletrônica","157/2006-CEE","4","008.0804.01"
"TE07102-17","10","Eletrônica Digital","2","40","13283","6","6.00","8.00",,"7.00","AM","2009-07-24","Técnico em Eletrônica","157/2006-CEE","4","010.0804.02"
"TE07102-17","25","Eletromagnetismo e Medidas Elétricas","2","40","13284","3","6.00","5.50","10.00","7.88","AP","2009-07-24","Técnico em Eletrônica","157/2006-CEE","4","025.0804.02"
"TT07102-19","8","Circuitos Elétricos","2","60","13288","3","5.00","9.00",,"7.00","AM","2010-08-23","Técnico em Telecomunicações","191/2005-CEE","4","008.0804.01"
"TT07102-19","10","Eletrônica Digital","2","40","13289","6","6.50","8.00",,"7.25","AM","2010-08-23","Técnico em Telecomunicações","191/2005-CEE","4","010.0804.02"
"TT07102-19","25","Eletromagnetismo e Medidas Elétricas","2","40","13290","0","8.50","4.50","7.75","7.13","AP","2010-08-23","Técnico em Telecomunicações","191/2005-CEE","4","025.0804.02"
"TE07102-23","8","Circuitos Elétricos","2","60","13294","0","7.50","8.00",,"7.75","AM","2010-03-15","Técnico em Eletrônica","157/2006-CEE","4","008.0804.01"
"TE07102-23","10","Eletrônica Digital","2","40","13295","0","10.00","8.00",,"9.00","AM","2010-03-15","Técnico em Eletrônica","157/2006-CEE","4","010.0804.02"
"TE07102-23","25","Eletromagnetismo e Medidas Elétricas","2","40","13296","0","9.00","5.00",,"7.00","AM","2010-03-15","Técnico em Eletrônica","157/2006-CEE","4","025.0804.02"
"TE07102-24","8","Circuitos Elétricos","2","60","13297","6","7.00","7.00",,"7.00","AM","2011-03-05","Técnico em Eletrônica","157/2006-CEE","4","008.0804.01"
"TE07102-24","10","Eletrônica Digital","2","40","13298","3","7.50","8.00",,"7.75","AM","2011-03-05","Técnico em Eletrônica","157/2006-CEE","4","010.0804.02"
"TE07102-24","25","Eletromagnetismo e Medidas Elétricas","2","40","13299","0","7.00","8.00",,"7.50","AM","2011-03-05","Técnico em Eletrônica","157/2006-CEE","4","025.0804.02"
"TE07102-26","8","Circuitos Elétricos","2","60","13303","9","9.50","4.50",,"7.00","AM","2011-05-10","Técnico em Eletrônica","157/2006-CEE","4","008.0804.01"
"TE07102-26","10","Eletrônica Digital","2","40","13304","0","7.00","6.00","9.00","7.75","AP","2011-05-10","Técnico em Eletrônica","157/2006-CEE","4","010.0804.02"
"TE07102-26","25","Eletromagnetismo e Medidas Elétricas","2","40","13305","0","3.50","5.50","10.00","7.25","AP","2011-05-10","Técnico em Eletrônica","157/2006-CEE","4","025.0804.02"
"TE07102-28","8","Circuitos Elétricos","2","60","13309","12","7.00","7.00",,"7.00","AM","2010-04-20","Técnico em Eletrônica","157/2006-CEE","4","008.0804.01"
"TE07102-28","10","Eletrônica Digital","2","40","13310","3","10.00","6.50",,"8.25","AM","2010-04-20","Técnico em Eletrônica","157/2006-CEE","4","010.0804.02"
"TE07102-28","25","Eletromagnetismo e Medidas Elétricas","2","40","13311","0","8.75","9.00",,"8.88","AM","2010-04-20","Técnico em Eletrônica","157/2006-CEE","4","025.0804.02"
"TT07102-14","8","Circuitos Elétricos","2","60","13330","3","5.00","7.00","7.00","6.50","AP","2010-02-10","Técnico em Telecomunicações","191/2005-CEE","4","008.0804.01"
"TT07102-14","10","Eletrônica Digital","2","40","13331","0","6.00","7.00","8.00","7.25","AP","2010-02-10","Técnico em Telecomunicações","191/2005-CEE","4","010.0804.02"
"TT07102-14","25","Eletromagnetismo e Medidas Elétricas","2","40","13332","0","3.00","4.25","10.00","6.81","AP","2010-02-10","Técnico em Telecomunicações","191/2005-CEE","4","025.0804.02"
"TT07102-20","8","Circuitos Elétricos","2","60","13351","12","7.00","0.00",,"3.50","RC","2010-02-15","Técnico em Telecomunicações","191/2005-CEE","4","008.0804.01"
"TT07102-20","10","Eletrônica Digital","2","40","13352","3","7.50","7.00",,"7.25","AM","2010-02-15","Técnico em Telecomunicações","191/2005-CEE","4","010.0804.02"
"TT07102-20","25","Eletromagnetismo e Medidas Elétricas","2","40","13353","6","0.00","6.00","8.00","5.50","AP","2010-02-15","Técnico em Telecomunicações","191/2005-CEE","4","025.0804.02"
"TM07102-01","10","Eletrônica Digital","2","40","13357","3","7.00","5.50","7.50","6.88","AP","2010-05-10","Técnico em Mecatrônica","215/2008-CEE","5","010.0804.03"
"TM07102-01","25","Eletromagnetismo e Medidas Elétricas","2","40","13358","0","5.50","6.50","10.00","8.00","AP","2010-05-10","Técnico em Mecatrônica","215/2008-CEE","5","025.0804.03"
"TM07102-01","33","Metrologia","1","40","13359","3","8.00","7.00",,"7.50","AM","2010-05-10","Técnico em Mecatrônica","215/2008-CEE","5","033.0804.01"
"TM07102-01","34","Lógica de Programação","2","40","13360","0","6.00","1.50","8.00","5.88","AP","2010-05-10","Técnico em Mecatrônica","215/2008-CEE","5","034.0804.02"
"TM07102-02","10","Eletrônica Digital","2","40","13361","9","9.50","5.00",,"7.25","AM","2011-04-01","Técnico em Mecatrônica","215/2008-CEE","5","010.0804.03"
"TM07102-02","25","Eletromagnetismo e Medidas Elétricas","2","40","13362","0","6.00","0.00",,"3.00","RC","2011-04-01","Técnico em Mecatrônica","215/2008-CEE","5","025.0804.03"
"TM07102-02","33","Metrologia","1","40","13363","6","4.50","0.00",,"2.25","RC","2011-04-01","Técnico em Mecatrônica","215/2008-CEE","5","033.0804.01"
"TM07102-02","34","Lógica de Programação","2","40","13364","0","8.00","0.50","9.00","6.63","AP","2011-04-01","Técnico em Mecatrônica","215/2008-CEE","5","034.0804.02"
"TM07102-56","33","Metrologia","1","40","13373","0","8.00","8.00",,"8.00","AM","2011-02-09","Técnico em Mecatrônica","215/2008-CEE","5","033.0804.01"
"TM07102-56","34","Lógica de Programação","2","40","13374","4","3.50","7.50","10.00","7.75","AP","2011-02-09","Técnico em Mecatrônica","215/2008-CEE","5","034.0804.02"
"TM07102-12","10","Eletrônica Digital","2","40","13383","0","8.00","8.50",,"8.25","AM","2010-07-26","Técnico em Mecatrônica","215/2008-CEE","5","010.0804.03"
"TM07102-12","25","Eletromagnetismo e Medidas Elétricas","2","40","13384","0","4.00","10.00",,"7.00","AM","2010-07-26","Técnico em Mecatrônica","215/2008-CEE","5","025.0804.03"
